Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_por_mes;Valor_por_ano;Descricao;Possui_suite
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2000.0;471.0;214.0;2471.0;29866.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;2;83;2700.0;800.0;270.0;3500.0;42270.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Leblon;3;0;0;93;2800.0;1124.0;0.0;3924.0;47088.0;Apartamento em Leblon com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;2;0;0;75;2700.0;580.0;179.0;3280.0;39539.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Vila;Vila Isabel;2;0;0;120;1700.0;75.0;0.0;1775.0;21300.0;Casa de Vila em Vila Isabel com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Grajaú;2;0;0;79;1700.0;323.0;79.0;2023.0;24355.0;Apartamento em Grajaú com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;3;0;0;100;2500.0;900.0;209.0;3400.0;41009.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Vila;Tijuca;2;0;0;75;1500.0;342.0;0.0;1842.0;22104.0;Casa de Vila em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;0;0;95;1600.0;797.0;0.0;2397.0;28764.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Laranjeiras;2;0;0;80;2600.0;850.0;0.0;3450.0;41400.0;Apartamento em Laranjeiras com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Lins de Vasconcelos;2;1;1;95;1600.0;180.0;70.0;1780.0;21430.0;Apartamento em Lins de Vasconcelos com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;0;100;2000.0;1000.0;98.0;3000.0;36098.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Copacabana;2;1;0;97;2200.0;1480.0;180.0;3680.0;44340.0;Apartamento em Copacabana com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;2;1;1;103;1800.0;1200.0;0.0;3000.0;36000.0;Apartamento em Jacarepaguá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;102;2500.0;1450.0;254.0;3950.0;47654.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Flamengo;3;0;0;145;2000.0;1200.0;0.0;3200.0;38400.0;Apartamento em Flamengo com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Laranjeiras;2;1;0;74;2500.0;668.0;98.0;3168.0;38114.0;Apartamento em Laranjeiras com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Engenho Novo;3;1;1;79;1300.0;672.0;115.0;1972.0;23779.0;Apartamento em Engenho Novo com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;100;1900.0;865.0;11.0;2765.0;33191.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Glória;2;0;0;112;2300.0;690.0;0.0;2990.0;35880.0;Apartamento em Glória com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;90;2950.0;1350.0;259.0;4300.0;51859.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;103;2500.0;1345.0;226.0;3845.0;46366.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;3;1;1;80;2300.0;600.0;87.0;2900.0;34887.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;2;140;2900.0;220.0;182.0;3120.0;37622.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila da Penha;2;1;0;78;1100.0;190.0;0.0;1290.0;15480.0;Apartamento em Vila da Penha com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Maracanã;3;2;0;128;2400.0;1005.0;0.0;3405.0;40860.0;Apartamento em Maracanã com 3 quarto(s)\ e 2 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;1160.0;76.0;2760.0;33196.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Campo Grande;2;1;1;100;1300.0;350.0;0.0;1650.0;19800.0;Apartamento em Campo Grande com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Catete;3;0;1;97;2800.0;712.0;159.0;3512.0;42303.0;Apartamento em Catete com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Freguesia (Jacarepaguá);2;0;1;79;1400.0;750.0;93.0;2150.0;25893.0;Apartamento em Freguesia (Jacarepaguá) com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;2;180;1800.0;815.0;340.0;2615.0;31720.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Humaitá;2;1;1;77;2600.0;1096.0;120.0;3696.0;44472.0;Apartamento em Humaitá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;São Conrado;2;1;1;101;2450.0;1416.0;231.0;3866.0;46623.0;Apartamento em São Conrado com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;2;1;1;80;1300.0;700.0;66.0;2000.0;24066.0;Apartamento em Vila Isabel com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;2;1;1;85;2000.0;451.0;100.0;2451.0;29512.0;Apartamento em Vila Isabel com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;1;1;74;1800.0;840.0;148.0;2640.0;31828.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;4;2;1;200;2800.0;1700.0;250.0;4500.0;54250.0;Apartamento em Barra da Tijuca com 4 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;127;2500.0;1165.0;0.0;3665.0;43980.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;4;2;1;200;2590.0;935.0;0.0;3525.0;42300.0;Apartamento em Recreio dos Bandeirantes com 4 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Flamengo;3;1;1;98;2800.0;956.0;203.0;3756.0;45275.0;Apartamento em Flamengo com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jacarepaguá;3;1;1;91;2000.0;1604.0;175.0;3604.0;43423.0;Apartamento em Jacarepaguá com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;1;3;180;2300.0;830.0;388.0;3130.0;37948.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;0;84;1500.0;470.0;0.0;1970.0;23640.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;180;2800.0;890.0;350.0;3690.0;44630.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;0;85;2000.0;600.0;0.0;2600.0;31200.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Vaz Lobo;3;1;0;90;1200.0;280.0;0.0;1480.0;17760.0;Apartamento em Vaz Lobo com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Casa de Condomínio;Freguesia (Jacarepaguá);3;3;1;178;2900.0;900.0;158.0;3800.0;45758.0;Casa de Condomínio em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 3 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;2;1;79;1500.0;1200.0;220.0;2700.0;32620.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;1;0;90;2200.0;1352.0;130.0;3552.0;42754.0;Apartamento em Copacabana com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1450.0;1500.0;3950.0;48900.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jacarepaguá;3;1;1;118;2500.0;1426.0;215.0;3926.0;47327.0;Apartamento em Jacarepaguá com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1212.0;195.0;3212.0;38739.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;106;2580.0;1200.0;243.0;3780.0;45603.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;0;0;130;2760.0;250.0;23.0;3010.0;36143.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;3;0;0;108;2500.0;1815.0;268.0;4315.0;52048.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1700.0;1100.0;130.0;2800.0;33730.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;84;2500.0;1417.0;180.0;3917.0;47184.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;1;80;2400.0;700.0;0.0;3100.0;37200.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;1;73;2200.0;650.0;1400.0;2850.0;35600.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Olaria;3;1;1;80;1000.0;678.0;30.0;1678.0;20166.0;Apartamento em Olaria com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;2;116;2900.0;500.0;250.0;3400.0;41050.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Botafogo;2;1;0;81;2800.0;750.0;830.0;3550.0;43430.0;Apartamento em Botafogo com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Pechincha;2;1;1;83;1450.0;300.0;1028.0;1750.0;22028.0;Apartamento em Pechincha com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;1;2;93;2000.0;550.0;0.0;2550.0;30600.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Irajá;2;1;1;85;1500.0;295.0;0.0;1795.0;21540.0;Apartamento em Irajá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;1;100;1600.0;1034.0;0.0;2634.0;31608.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;94;2050.0;1523.0;0.0;3573.0;42876.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Engenho Novo;3;1;0;98;1100.0;800.0;100.0;1900.0;22900.0;Apartamento em Engenho Novo com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Tijuca;2;0;0;75;1300.0;890.0;0.0;2190.0;26280.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;0;0;110;2100.0;820.0;110.0;2920.0;35150.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1500.0;761.0;90.0;2261.0;27222.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila da Penha;3;1;1;90;1700.0;780.0;0.0;2480.0;29760.0;Apartamento em Vila da Penha com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;1;85;2200.0;907.0;138.0;3107.0;37422.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;0;73;2200.0;700.0;0.0;2900.0;34800.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Tijuca;3;2;1;110;2700.0;975.0;171.0;3675.0;44271.0;Apartamento em Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;0;78;1480.0;500.0;650.0;1980.0;24410.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Tijuca;3;1;1;90;2100.0;850.0;125.0;2950.0;35525.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;3;2;127;1600.0;984.0;253.0;2584.0;31261.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 3 vaga(s) de garagem;Sim
Apartamento;Maracanã;3;1;1;81;1750.0;597.0;89.0;2347.0;28253.0;Apartamento em Maracanã com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vista Alegre;3;1;0;71;1200.0;140.0;0.0;1340.0;16080.0;Apartamento em Vista Alegre com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;2;135;2500.0;580.0;256.0;3080.0;37216.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;1;93;2300.0;1089.0;122.0;3389.0;40790.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Península;2;1;1;75;2900.0;1300.0;150.0;4200.0;50550.0;Apartamento em Península com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Lagoa;2;2;1;83;2300.0;1450.0;0.0;3750.0;45000.0;Apartamento em Lagoa com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;3;2;0;142;2500.0;1428.0;0.0;3928.0;47136.0;Apartamento em Vila Isabel com 3 quarto(s)\ e 2 vaga(s) de garagem;Não
Apartamento;Flamengo;2;0;1;98;2600.0;532.0;270.0;3132.0;37854.0;Apartamento em Flamengo com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;0;0;96;1800.0;700.0;97.0;2500.0;30097.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Irajá;3;2;1;98;1900.0;400.0;0.0;2300.0;27600.0;Apartamento em Irajá com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Botafogo;2;0;0;90;2000.0;510.0;90.0;2510.0;30210.0;Apartamento em Botafogo com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;2;1;1;82;2300.0;800.0;153.0;3100.0;37353.0;Apartamento em Jacarepaguá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;90;2300.0;1078.0;230.0;3378.0;40766.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Casa;Lins de Vasconcelos;2;1;0;80;850.0;496.0;12.0;1346.0;16164.0;Casa em Lins de Vasconcelos com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);2;1;1;75;1550.0;700.0;48.0;2250.0;27048.0;Apartamento em Freguesia (Jacarepaguá) com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;0;0;107;2700.0;600.0;141.0;3300.0;39741.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;1;0;100;2000.0;550.0;120.0;2550.0;30720.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;4;2;2;146;2900.0;1950.0;254.0;4850.0;58454.0;Apartamento em Recreio dos Bandeirantes com 4 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;0;88;2000.0;485.0;99.0;2485.0;29919.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Casa de Vila;Lins de Vasconcelos;3;1;1;204;2800.0;430.0;68.0;3230.0;38828.0;Casa de Vila em Lins de Vasconcelos com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Flamengo;2;0;0;71;2400.0;577.0;0.0;2977.0;35724.0;Apartamento em Flamengo com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);2;1;1;76;2200.0;817.0;92.0;3017.0;36296.0;Apartamento em Freguesia (Jacarepaguá) com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Botafogo;2;1;1;75;2800.0;987.0;0.0;3787.0;45444.0;Apartamento em Botafogo com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;São Conrado;2;0;1;85;2900.0;1135.0;222.0;4035.0;48642.0;Apartamento em São Conrado com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;2;75;2050.0;790.0;150.0;2840.0;34230.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Engenho Novo;2;1;1;176;880.0;900.0;153.0;1780.0;21513.0;Apartamento em Engenho Novo com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;1;1;110;1800.0;750.0;150.0;2550.0;30750.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;4;3;2;290;2500.0;3650.0;771.0;6150.0;74571.0;Apartamento em Barra da Tijuca com 4 quarto(s)\ e 3 vaga(s) de garagem;Sim
Casa de Condomínio;Recreio dos Bandeirantes;3;2;1;165;2000.0;980.0;153.0;2980.0;35913.0;Casa de Condomínio em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;89;1900.0;842.0;160.0;2742.0;33064.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Maracanã;2;1;0;81;2200.0;700.0;82.0;2900.0;34882.0;Apartamento em Maracanã com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;2;145;2500.0;920.0;0.0;3420.0;41040.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Andaraí;2;1;0;71;1000.0;360.0;25.0;1360.0;16345.0;Apartamento em Andaraí com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Flamengo;2;1;1;94;2600.0;1823.0;0.0;4423.0;53076.0;Apartamento em Flamengo com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Penha Circular;2;0;1;78;1300.0;450.0;0.0;1750.0;21000.0;Apartamento em Penha Circular com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Freguesia (Jacarepaguá);3;2;1;95;2000.0;700.0;110.0;2700.0;32510.0;Apartamento em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;0;0;90;2600.0;757.0;207.0;3357.0;40491.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Cosme Velho;2;1;1;86;2600.0;715.0;0.0;3315.0;39780.0;Apartamento em Cosme Velho com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;950.0;256.0;3250.0;39256.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Campo Grande;2;0;0;75;1000.0;270.0;0.0;1270.0;15240.0;Apartamento em Campo Grande com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0;2670.0;32080.0;Apartamento em Centro com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;2;1;84;2350.0;950.0;890.0;3300.0;40490.0;Apartamento em Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Flat;Barra da Tijuca;2;1;2;73;2400.0;2112.0;0.0;4512.0;54144.0;Flat em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;4;2;1;160;1900.0;1038.0;158.0;2938.0;35414.0;Apartamento em Recreio dos Bandeirantes com 4 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Centro;2;0;0;76;1500.0;699.0;231.0;2199.0;26619.0;Apartamento em Centro com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);5;3;2;261;2500.0;2045.0;444.0;4545.0;54984.0;Apartamento em Freguesia (Jacarepaguá) com 5 quarto(s)\ e 3 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;2;1;72;1450.0;975.0;167.0;2425.0;29267.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;0;90;1300.0;769.0;0.0;2069.0;24828.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;90;2400.0;1155.0;0.0;3555.0;42660.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;130;2800.0;1250.0;315.0;4050.0;48915.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Flamengo;3;0;0;121;2200.0;1249.0;0.0;3449.0;41388.0;Apartamento em Flamengo com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;100;1800.0;528.0;191.0;2328.0;28127.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Laranjeiras;3;0;0;83;2300.0;886.0;131.0;3186.0;38363.0;Apartamento em Laranjeiras com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa;Vargem Pequena;3;1;3;138;2350.0;350.0;130.0;2700.0;32530.0;Casa em Vargem Pequena com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1309.0;0.0;4109.0;49308.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Curicica;3;1;1;82;1600.0;610.0;850.0;2210.0;27370.0;Apartamento em Curicica com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Laranjeiras;2;1;0;75;1900.0;820.0;112.0;2720.0;32752.0;Apartamento em Laranjeiras com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Vila Valqueire;3;1;1;107;1700.0;300.0;853.0;2000.0;24853.0;Apartamento em Vila Valqueire com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vista Alegre;2;0;0;85;1100.0;150.0;0.0;1250.0;15000.0;Apartamento em Vista Alegre com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Cosme Velho;2;1;0;87;2200.0;720.0;170.0;2920.0;35210.0;Apartamento em Cosme Velho com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;78;2700.0;890.0;2400.0;3590.0;45480.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jacarepaguá;2;1;1;71;1400.0;766.0;63.0;2166.0;26055.0;Apartamento em Jacarepaguá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Botafogo;2;1;1;84;2500.0;1400.0;200.0;3900.0;47000.0;Apartamento em Botafogo com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;2;91;2500.0;1650.0;250.0;4150.0;50050.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Casa de Vila;Tanque;3;1;1;240;2000.0;40.0;100.0;2040.0;24580.0;Casa de Vila em Tanque com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;1;105;2100.0;648.0;156.0;2748.0;33132.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;2;1;140;2400.0;1600.0;4500.0;4000.0;52500.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Casa de Condomínio;Vargem Grande;3;3;1;180;2200.0;400.0;1.0;2600.0;31201.0;Casa de Condomínio em Vargem Grande com 3 quarto(s)\ e 3 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;0;76;2000.0;1070.0;140.0;3070.0;36980.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Tijuca;3;1;0;115;2400.0;524.0;110.0;2924.0;35198.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Botafogo;3;1;0;105;2500.0;1084.0;207.0;3584.0;43215.0;Apartamento em Botafogo com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;140;2900.0;570.0;0.0;3470.0;41640.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;0;0;71;2200.0;580.0;0.0;2780.0;33360.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;3;1;1;85;2400.0;980.0;256.0;3380.0;40816.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0;2270.0;27348.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
